reporter_name,partner_name,year,trade_flow,product_group,export_(us$_thousand),import_(us$_thousand),export_product_share_(%),import_product_share_(%),revealed_comparative_advantage,world_growth_(%),country_growth_(%),ahs_simple_average_(%),ahs_weighted_average_(%),ahs_total_tariff_lines,ahs_dutiable_tariff_lines_share_(%),ahs_duty_free_tariff_lines_share_(%),ahs_specific_tariff_lines_share_(%),ahs_ave_tariff_lines_share_(%),ahs_maxrate_(%),ahs_minrate_(%),ahs_specificduty_imports_(us$_thousand),ahs_dutiable_imports_(us$_thousand),ahs_duty_free_imports_(us$_thousand),mfn_simple_average_(%),mfn_weighted_average_(%),mfn_total_tariff_lines,mfn_dutiable_tariff_lines_share_(%),mfn_duty_free_tariff_lines_share_(%),mfn_specific_tariff_lines_share_(%),mfn_ave_tariff_lines_share_(%),mfn_maxrate_(%),mfn_minrate_(%),mfn_specificduty_imports_(us$_thousand),mfn_dutiable_imports_(us$_thousand),mfn_duty_free_imports_(us$_thousand)
Kenya,Guatemala,2008.0,EXPIMP,Agricultural Raw Materials,0.0,31.11,16.746330708661418,1.99,8.027710785103983,2.2919585332419463,36.26888793694311,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11
Kenya,"Hong Kong, China",2008.0,EXPIMP,Agricultural Raw Materials,422.07,80.95,2.18,0.13,43.46,3.1,23.71,18.33,3.94,3.0,33.33,33.33,0.0,33.33,45.0,0.0,0.0,31.39,49.56,18.33,3.94,3.0,33.33,33.33,0.0,33.33,45.0,0.0,0.0,31.39,49.56
Kenya,Hungary,2008.0,EXPIMP,Agricultural Raw Materials,282.03,460.72,94.21,2.37,100.88,5.76,-1.49,15.0,7.23,3.0,0.0,66.67,0.0,33.33,45.0,0.0,0.0,74.01,386.7,15.0,7.23,3.0,0.0,66.67,0.0,33.33,45.0,0.0,0.0,74.01,386.7
Kenya,Indonesia,2008.0,EXPIMP,Agricultural Raw Materials,417.35,3021.05,4.28,0.9,6.97,22.47,3.12,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.8,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.8
Kenya,India,2008.0,EXPIMP,Agricultural Raw Materials,3544.94,6054.96,3.61,0.46,3.64,10.82,-7.9,2.26,12.65,47.0,14.89,82.98,0.0,2.13,45.0,0.0,0.0,1812.39,4224.36,2.26,12.65,47.0,14.89,82.98,0.0,2.13,45.0,0.0,0.0,1812.39,4224.36
Kenya,Ireland,2008.0,EXPIMP,Agricultural Raw Materials,516.78,130.33,4.35,0.61,0.98,-14.35,-51.94,45.0,45.0,1.0,0.0,0.0,0.0,100.0,45.0,45.0,0.0,130.33,0.0,45.0,45.0,1.0,0.0,0.0,0.0,100.0,45.0,45.0,0.0,130.33,0.0
Kenya,"Iran, Islamic Rep.",2008.0,EXPIMP,Agricultural Raw Materials,19.45,9.25,0.27,0.01,8.027710785103983,2.2919585332419463,36.26888793694311,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25
Kenya,Israel,2008.0,EXPIMP,Agricultural Raw Materials,171.21,561.51,0.77,0.47,1.59,2.31,3.74,6.11,0.21,9.0,11.11,77.78,0.0,11.11,45.0,0.0,0.0,7.15,554.36,6.11,0.21,9.0,11.11,77.78,0.0,11.11,45.0,0.0,0.0,7.15,554.36
Kenya,Italy,2008.0,EXPIMP,Agricultural Raw Materials,2851.61,3311.69,6.58,1.82,2.64,-1.98,-8.76,3.86,2.0,21.0,14.29,80.95,0.0,4.76,45.0,0.0,0.0,502.06,2809.63,3.86,2.0,21.0,14.29,80.95,0.0,4.76,45.0,0.0,0.0,502.06,2809.63
Kenya,Jamaica,2008.0,EXPIMP,Agricultural Raw Materials,0.0,2.25,16.746330708661418,1.48,8.027710785103983,2.2919585332419463,36.26888793694311,45.0,45.0,1.0,0.0,0.0,0.0,100.0,45.0,45.0,0.0,2.25,0.0,45.0,45.0,1.0,0.0,0.0,0.0,100.0,45.0,45.0,0.0,2.25,0.0
Kenya,Japan,2008.0,EXPIMP,Agricultural Raw Materials,12579.51,7004.82,37.06,1.08,15.82,3.3,0.77,6.11,0.26,9.0,11.11,77.78,0.0,11.11,45.0,0.0,0.0,41.35,6963.48,6.11,0.26,9.0,11.11,77.78,0.0,11.11,45.0,0.0,0.0,41.35,6963.48
